dyad,speaker,session,sentence,duration(s),size(K),file_name
3839,38,main50,18,5.69,489.9,d3839_38_main50_18_mono.wav
3839,38,main50,8,5.27,453.94,d3839_38_main50_8_mono.wav
5051,51,main50,57,7.05,607.65,d5051_51_main50_57_mono.wav
3031,31,main50,9,3.23,277.97,d3031_31_main50_9_mono.wav
5051,50,main50,70,4.97,428.06,d5051_50_main50_70_mono.wav
4445,45,main50,59,6.34,546.03,d4445_45_main50_59_mono.wav
4243,42,main50,58,5.17,445.52,d4243_42_main50_58_mono.wav
4647,47,main50,7,4.97,428.1,d4647_47_main50_7_mono.wav
3031,31,main50,49,5.79,499.01,d3031_31_main50_49_mono.wav
3637,36,main50,48,4.84,416.89,d3637_36_main50_48_mono.wav
3637,37,main50,27,5.49,472.64,d3637_37_main50_27_mono.wav
4647,47,main50,45,4.41,379.51,d4647_47_main50_45_mono.wav
4041,40,main50,44,9.82,846.04,d4041_40_main50_44_mono.wav
3031,30,main50,26,7.58,652.8,d3031_30_main50_26_mono.wav
4243,43,main50,37,6.72,578.94,d4243_43_main50_37_mono.wav
4849,48,main50,32,3.74,322.05,d4849_48_main50_32_mono.wav
4445,44,main50,36,7.12,613.55,d4445_44_main50_36_mono.wav
3435,34,main50,54,4.89,421.62,d3435_34_main50_54_mono.wav
3839,38,main50,50,3.7,319.09,d3839_38_main50_50_mono.wav
4647,46,main50,62,5.0,430.88,d4647_46_main50_62_mono.wav
4041,41,main50,63,2.87,247.13,d4041_41_main50_63_mono.wav
4243,42,main50,10,5.17,445.45,d4243_42_main50_10_mono.wav
4849,49,main50,15,8.01,689.58,d4849_49_main50_15_mono.wav
4445,45,main50,11,5.34,459.94,d4445_45_main50_11_mono.wav
3435,35,main50,73,4.86,418.56,d3435_35_main50_73_mono.wav
3839,39,main50,77,5.77,497.09,d3839_39_main50_77_mono.wav
5051,50,main50,38,7.66,659.47,d5051_50_main50_38_mono.wav
3031,30,main50,50,3.61,311.12,d3031_30_main50_50_mono.wav
4041,40,main50,32,4.21,362.28,d4041_40_main50_32_mono.wav
4647,47,main50,33,6.2,534.42,d4647_47_main50_33_mono.wav
3637,37,main50,51,5.06,435.52,d3637_37_main50_51_mono.wav
5051,51,main50,69,7.39,636.38,d5051_51_main50_69_mono.wav
3637,36,main50,6,6.75,581.78,d3637_36_main50_6_mono.wav
3435,34,main50,22,3.98,343.15,d3435_34_main50_22_mono.wav
3839,38,main50,26,7.09,610.66,d3839_38_main50_26_mono.wav
4849,48,main50,44,9.82,846.14,d4849_48_main50_44_mono.wav
4445,44,main50,40,4.2,362.11,d4445_44_main50_40_mono.wav
4243,43,main50,41,3.6,310.43,d4243_43_main50_41_mono.wav
3031,31,main50,77,5.97,513.92,d3031_31_main50_77_mono.wav
4041,41,main50,15,4.4,379.22,d4041_41_main50_15_mono.wav
4647,46,main50,14,4.3,370.72,d4647_46_main50_14_mono.wav
4849,49,main50,9,3.04,261.66,d4849_49_main50_9_mono.wav
3637,36,main50,76,3.27,281.71,d3637_36_main50_76_mono.wav
4849,49,main50,63,3.57,307.56,d4849_49_main50_63_mono.wav
4445,45,main50,67,4.07,350.82,d4445_45_main50_67_mono.wav
4243,42,main50,66,4.2,362.12,d4243_42_main50_66_mono.wav
4041,40,main50,8,6.77,583.19,d4041_40_main50_8_mono.wav
5051,50,main50,6,9.86,849.01,d5051_50_main50_6_mono.wav
5051,51,main50,21,3.17,273.18,d5051_51_main50_21_mono.wav
3637,37,main50,19,4.07,350.54,d3637_37_main50_19_mono.wav
3031,30,main50,18,5.65,486.94,d3031_30_main50_18_mono.wav
3839,39,main50,49,4.95,426.62,d3839_39_main50_49_mono.wav
3435,35,main50,79,6.08,524.12,d3435_35_main50_79_mono.wav
5051,50,main50,32,4.54,390.96,d5051_50_main50_32_mono.wav
4647,46,main50,68,5.75,495.68,d4647_46_main50_68_mono.wav
4041,41,main50,69,4.87,419.5,d4041_41_main50_69_mono.wav
5051,51,main50,15,5.3,456.95,d5051_51_main50_15_mono.wav
4849,48,main50,38,6.14,528.94,d4849_48_main50_38_mono.wav
3839,38,main50,80,5.33,459.05,d3839_38_main50_80_mono.wav
3031,31,main50,43,6.28,540.99,d3031_31_main50_43_mono.wav
4041,41,main50,21,2.73,235.6,d4041_41_main50_21_mono.wav
4647,46,main50,20,4.28,369.05,d4647_46_main50_20_mono.wav
3637,36,main50,42,4.54,390.92,d3637_36_main50_42_mono.wav
3839,39,main50,35,3.57,307.79,d3839_39_main50_35_mono.wav
3435,35,main50,31,7.34,632.53,d3435_35_main50_31_mono.wav
4445,45,main50,53,3.34,287.47,d4445_45_main50_53_mono.wav
4849,49,main50,57,4.94,425.32,d4849_49_main50_57_mono.wav
4243,42,main50,52,6.12,527.06,d4243_42_main50_52_mono.wav
3031,30,main50,64,3.37,290.32,d3031_30_main50_64_mono.wav
4445,45,main50,5,4.74,408.25,d4445_45_main50_5_mono.wav
3637,37,main50,65,6.54,563.06,d3637_37_main50_65_mono.wav
3031,31,main50,3,3.19,274.4,d3031_31_main50_3_mono.wav
3839,38,main50,12,5.75,495.49,d3839_38_main50_12_mono.wav
3435,34,main50,16,4.94,425.51,d3435_34_main50_16_mono.wav
4445,44,main50,74,4.94,425.38,d4445_44_main50_74_mono.wav
4849,48,main50,70,3.3,284.51,d4849_48_main50_70_mono.wav
4243,43,main50,75,5.24,451.06,d4243_43_main50_75_mono.wav
3839,38,main50,2,4.6,396.4,d3839_38_main50_2_mono.wav
3637,36,main50,34,4.2,362.01,d3637_36_main50_34_mono.wav
4647,46,main50,56,6.29,541.51,d4647_46_main50_56_mono.wav
4041,41,main50,57,6.14,528.72,d4041_41_main50_57_mono.wav
3031,31,main50,35,3.84,330.66,d3031_31_main50_35_mono.wav
3031,30,main50,80,4.93,424.9,d3031_30_main50_80_mono.wav
4243,42,main50,24,5.15,443.82,d4243_42_main50_24_mono.wav
4445,45,main50,25,4.84,416.91,d4445_45_main50_25_mono.wav
4849,49,main50,21,3.97,341.88,d4849_49_main50_21_mono.wav
3839,39,main50,43,5.46,469.9,d3839_39_main50_43_mono.wav
3435,35,main50,47,4.92,423.52,d3435_35_main50_47_mono.wav
3637,37,main50,13,2.7,232.76,d3637_37_main50_13_mono.wav
4647,47,main50,71,4.47,385.21,d4647_47_main50_71_mono.wav
4041,40,main50,70,4.84,416.64,d4041_40_main50_70_mono.wav
3031,30,main50,12,5.66,487.31,d3031_30_main50_12_mono.wav
3839,38,main50,64,3.51,302.04,d3839_38_main50_64_mono.wav
3435,34,main50,60,6.26,538.85,d3435_34_main50_60_mono.wav
3435,34,main50,4,5.25,452.48,d3435_34_main50_4_mono.wav
4849,49,main50,69,5.57,479.78,d4849_49_main50_69_mono.wav
5051,50,main50,44,8.52,733.94,d5051_50_main50_44_mono.wav
4041,40,main50,2,5.44,468.21,d4041_40_main50_2_mono.wav
4849,49,main50,3,2.97,255.86,d4849_49_main50_3_mono.wav
5051,51,main50,63,5.44,468.31,d5051_51_main50_63_mono.wav
3435,34,main50,28,5.01,431.68,d3435_34_main50_28_mono.wav
4041,40,main50,38,7.41,637.92,d4041_40_main50_38_mono.wav
4647,47,main50,39,5.2,448.24,d4647_47_main50_39_mono.wav
4041,41,main50,75,4.37,376.39,d4041_41_main50_75_mono.wav
3031,31,main50,17,7.09,610.34,d3031_31_main50_17_mono.wav
3637,36,main50,16,3.77,324.93,d3637_36_main50_16_mono.wav
3839,39,main50,9,2.97,255.88,d3839_39_main50_9_mono.wav
4647,46,main50,74,4.6,396.59,d4647_46_main50_74_mono.wav
3031,30,main50,8,5.9,508.13,d3031_30_main50_8_mono.wav
3435,35,main50,65,7.32,630.49,d3435_35_main50_65_mono.wav
3839,39,main50,61,5.64,485.52,d3839_39_main50_61_mono.wav
4041,40,main50,52,7.75,667.9,d4041_40_main50_52_mono.wav
3031,30,main50,30,5.93,511.02,d3031_30_main50_30_mono.wav
3637,37,main50,31,6.62,570.12,d3637_37_main50_31_mono.wav
4647,47,main50,53,3.44,296.12,d4647_47_main50_53_mono.wav
4849,48,main50,24,5.74,494.19,d4849_48_main50_24_mono.wav
4445,44,main50,20,4.14,356.22,d4445_44_main50_20_mono.wav
3435,34,main50,42,4.35,374.49,d3435_34_main50_42_mono.wav
3839,38,main50,46,4.99,429.46,d3839_38_main50_46_mono.wav
4243,43,main50,21,3.27,281.67,d4243_43_main50_21_mono.wav
4647,46,main50,6,6.65,573.21,d4647_46_main50_6_mono.wav
3839,39,main50,29,4.07,350.72,d3839_39_main50_29_mono.wav
5051,50,main50,66,5.47,471.17,d5051_50_main50_66_mono.wav
5051,51,main50,41,4.27,367.95,d5051_51_main50_41_mono.wav
4243,43,main50,69,5.14,442.42,d4243_43_main50_69_mono.wav
4445,44,main50,68,6.05,521.51,d4445_44_main50_68_mono.wav
3637,37,main50,79,6.45,555.99,d3637_37_main50_79_mono.wav
3031,30,main50,78,5.81,500.36,d3031_30_main50_78_mono.wav
4445,45,main50,39,5.42,466.7,d4445_45_main50_39_mono.wav
4243,42,main50,38,6.27,540.32,d4243_42_main50_38_mono.wav
5051,50,main50,10,6.96,599.13,d5051_50_main50_10_mono.wav
3031,31,main50,29,4.1,353.39,d3031_31_main50_29_mono.wav
4243,43,main50,1,4.99,429.44,d4243_43_main50_1_mono.wav
3637,36,main50,28,4.64,399.36,d3637_36_main50_28_mono.wav
3637,37,main50,7,4.95,426.74,d3637_37_main50_7_mono.wav
5051,51,main50,37,9.69,834.71,d5051_51_main50_37_mono.wav
3839,38,main50,78,5.94,511.65,d3839_38_main50_78_mono.wav
4849,48,main50,8,5.04,433.74,d4849_48_main50_8_mono.wav
4041,41,main50,9,2.47,212.81,d4041_41_main50_9_mono.wav
5051,51,main50,7,6.35,547.34,d5051_51_main50_7_mono.wav
3637,36,main50,60,5.37,462.73,d3637_36_main50_60_mono.wav
3031,31,main50,61,5.76,496.13,d3031_31_main50_61_mono.wav
5051,50,main50,58,5.51,474.37,d5051_50_main50_58_mono.wav
4243,42,main50,70,4.07,350.53,d4243_42_main50_70_mono.wav
3435,35,main50,13,3.38,291.09,d3435_35_main50_13_mono.wav
3839,39,main50,17,6.05,521.44,d3839_39_main50_17_mono.wav
4849,49,main50,75,4.97,428.16,d4849_49_main50_75_mono.wav
4445,45,main50,71,3.54,304.94,d4445_45_main50_71_mono.wav
4647,47,main50,25,4.57,393.82,d4647_47_main50_25_mono.wav
3637,37,main50,47,5.37,462.65,d3637_37_main50_47_mono.wav
3031,30,main50,46,5.27,454.05,d3031_30_main50_46_mono.wav
4041,40,main50,24,6.51,560.35,d4041_40_main50_24_mono.wav
4243,43,main50,57,5.07,436.74,d4243_43_main50_57_mono.wav
3435,34,main50,34,4.58,394.46,d3435_34_main50_34_mono.wav
3839,38,main50,30,5.76,495.84,d3839_38_main50_30_mono.wav
4849,48,main50,52,5.97,514.2,d4849_48_main50_52_mono.wav
4445,44,main50,56,6.26,538.8,d4445_44_main50_56_mono.wav
4647,47,main50,11,5.11,439.81,d4647_47_main50_11_mono.wav
3637,37,main50,73,3.7,318.94,d3637_37_main50_73_mono.wav
3031,30,main50,72,5.95,512.87,d3031_30_main50_72_mono.wav
4041,40,main50,10,5.67,488.49,d4041_40_main50_10_mono.wav
4243,43,main50,63,3.44,295.98,d4243_43_main50_63_mono.wav
4445,44,main50,62,6.17,531.54,d4445_44_main50_62_mono.wav
4849,48,main50,66,4.5,387.98,d4849_48_main50_66_mono.wav
4647,46,main50,36,7.19,619.21,d4647_46_main50_36_mono.wav
3637,36,main50,54,3.94,339.04,d3637_36_main50_54_mono.wav
3031,31,main50,55,4.68,403.05,d3031_31_main50_55_mono.wav
4041,41,main50,37,6.89,593.33,d4041_41_main50_37_mono.wav
4243,42,main50,44,7.32,630.58,d4243_42_main50_44_mono.wav
3839,39,main50,23,6.29,541.56,d3839_39_main50_23_mono.wav
3435,35,main50,27,6.98,601.1,d3435_35_main50_27_mono.wav
4445,45,main50,45,4.6,396.66,d4445_45_main50_45_mono.wav
4849,49,main50,41,4.77,410.9,d4849_49_main50_41_mono.wav
3435,34,main50,48,5.46,470.1,d3435_34_main50_48_mono.wav
4041,40,main50,58,6.14,528.85,d4041_40_main50_58_mono.wav
4647,47,main50,59,6.39,550.3,d4647_47_main50_59_mono.wav
3031,30,main50,2,4.99,429.85,d3031_30_main50_2_mono.wav
5051,50,main50,24,6.39,550.25,d5051_50_main50_24_mono.wav
4445,44,main50,4,4.34,373.61,d4445_44_main50_4_mono.wav
3839,39,main50,3,3.9,336.28,d3839_39_main50_3_mono.wav
4849,48,main50,58,4.34,373.72,d4849_48_main50_58_mono.wav
5051,51,main50,75,5.5,474.16,d5051_51_main50_75_mono.wav
5051,50,main50,52,6.75,581.51,d5051_50_main50_52_mono.wav
3435,35,main50,19,4.97,428.21,d3435_35_main50_19_mono.wav
4041,41,main50,3,3.47,299.08,d4041_41_main50_3_mono.wav
4041,40,main50,66,6.7,577.55,d4041_40_main50_66_mono.wav
3435,35,main50,5,5.03,433.54,d3435_35_main50_5_mono.wav
4647,47,main50,67,3.87,333.5,d4647_47_main50_67_mono.wav
4445,44,main50,14,4.97,428.29,d4445_44_main50_14_mono.wav
4849,48,main50,10,4.37,376.48,d4849_48_main50_10_mono.wav
3839,38,main50,72,5.89,506.97,d3839_38_main50_72_mono.wav
3435,34,main50,76,3.81,328.21,d3435_34_main50_76_mono.wav
4849,48,main50,2,4.5,387.81,d4849_48_main50_2_mono.wav
4243,43,main50,15,4.07,350.61,d4243_43_main50_15_mono.wav
4041,41,main50,41,2.92,251.32,d4041_41_main50_41_mono.wav
3031,31,main50,23,6.38,549.27,d3031_31_main50_23_mono.wav
3637,36,main50,22,3.74,322.1,d3637_36_main50_22_mono.wav
4647,46,main50,40,4.34,373.5,d4647_46_main50_40_mono.wav
4445,45,main50,33,7.65,659.39,d4445_45_main50_33_mono.wav
4849,49,main50,37,7.12,613.4,d4849_49_main50_37_mono.wav
3839,39,main50,55,4.77,411.02,d3839_39_main50_55_mono.wav
3435,35,main50,51,5.9,507.85,d3435_35_main50_51_mono.wav
4243,42,main50,32,3.34,287.47,d4243_42_main50_32_mono.wav
3637,37,main50,37,5.72,492.54,d3637_37_main50_37_mono.wav
4647,47,main50,55,4.31,370.89,d4647_47_main50_55_mono.wav
4041,40,main50,54,5.44,468.38,d4041_40_main50_54_mono.wav
3031,30,main50,36,8.43,725.73,d3031_30_main50_36_mono.wav
4243,43,main50,27,5.72,492.72,d4243_43_main50_27_mono.wav
4445,44,main50,26,6.89,593.39,d4445_44_main50_26_mono.wav
4849,48,main50,22,3.61,310.63,d4849_48_main50_22_mono.wav
3839,38,main50,40,4.3,370.64,d3839_38_main50_40_mono.wav
3435,34,main50,44,7.87,677.83,d3435_34_main50_44_mono.wav
3637,36,main50,10,4.19,360.71,d3637_36_main50_10_mono.wav
4647,46,main50,72,6.1,525.79,d4647_46_main50_72_mono.wav
4041,41,main50,73,4.39,377.79,d4041_41_main50_73_mono.wav
3031,31,main50,11,4.9,421.67,d3031_31_main50_11_mono.wav
5051,50,main50,28,5.4,465.57,d5051_50_main50_28_mono.wav
3839,39,main50,67,3.84,330.74,d3839_39_main50_67_mono.wav
3435,35,main50,63,4.41,379.68,d3435_35_main50_63_mono.wav
4445,44,main50,8,5.07,436.68,d4445_44_main50_8_mono.wav
5051,51,main50,47,5.77,497.22,d5051_51_main50_47_mono.wav
4445,45,main50,49,5.7,491.22,d4445_45_main50_49_mono.wav
4243,42,main50,48,4.57,393.91,d4243_42_main50_48_mono.wav
5051,50,main50,60,6.29,541.58,d5051_50_main50_60_mono.wav
3031,31,main50,59,6.46,556.86,d3031_31_main50_59_mono.wav
3637,36,main50,58,3.64,313.45,d3637_36_main50_58_mono.wav
5051,51,main50,31,8.09,696.49,d5051_51_main50_31_mono.wav
4243,43,main50,19,4.37,376.39,d4243_43_main50_19_mono.wav
4445,44,main50,18,5.35,461.12,d4445_44_main50_18_mono.wav
3435,35,main50,9,3.26,281.18,d3435_35_main50_9_mono.wav
3839,39,main50,59,6.34,545.99,d3839_39_main50_59_mono.wav
5051,50,main50,16,6.31,543.13,d5051_50_main50_16_mono.wav
4243,43,main50,7,4.79,412.26,d4243_43_main50_7_mono.wav
3637,37,main50,1,6.57,565.88,d3637_37_main50_1_mono.wav
3031,30,main50,40,4.58,394.37,d3031_30_main50_40_mono.wav
4041,40,main50,22,4.57,393.87,d4041_40_main50_22_mono.wav
4647,47,main50,23,6.75,581.81,d4647_47_main50_23_mono.wav
3637,37,main50,41,2.84,244.24,d3637_37_main50_41_mono.wav
3839,38,main50,36,8.42,725.47,d3839_38_main50_36_mono.wav
3435,34,main50,32,3.67,315.94,d3435_34_main50_32_mono.wav
4445,44,main50,50,3.5,301.91,d4445_44_main50_50_mono.wav
4849,48,main50,54,4.6,396.61,d4849_48_main50_54_mono.wav
4243,43,main50,51,4.89,421.01,d4243_43_main50_51_mono.wav
5051,51,main50,79,7.42,639.38,d5051_51_main50_79_mono.wav
5051,51,main50,1,4.95,426.21,d5051_51_main50_1_mono.wav
3031,31,main50,67,3.83,330.33,d3031_31_main50_67_mono.wav
3637,36,main50,66,4.3,370.8,d3637_36_main50_66_mono.wav
3839,39,main50,11,5.21,448.41,d3839_39_main50_11_mono.wav
3435,35,main50,15,5.69,489.76,d3435_35_main50_15_mono.wav
4445,45,main50,77,5.92,510.04,d4445_45_main50_77_mono.wav
4849,49,main50,73,4.37,376.49,d4849_49_main50_73_mono.wav
4243,42,main50,76,4.24,365.09,d4243_42_main50_76_mono.wav
3031,31,main50,53,3.4,293.22,d3031_31_main50_53_mono.wav
4041,41,main50,31,7.25,624.73,d4041_41_main50_31_mono.wav
4647,46,main50,30,5.21,448.5,d4647_46_main50_30_mono.wav
3637,36,main50,52,5.52,475.25,d3637_36_main50_52_mono.wav
3435,35,main50,21,3.78,325.82,d3435_35_main50_21_mono.wav
3839,39,main50,25,4.64,399.62,d3839_39_main50_25_mono.wav
4849,49,main50,47,4.57,393.68,d4849_49_main50_47_mono.wav
4445,45,main50,43,6.76,581.93,d4445_45_main50_43_mono.wav
4243,42,main50,42,3.87,333.41,d4243_42_main50_42_mono.wav
3031,30,main50,74,5.28,454.8,d3031_30_main50_74_mono.wav
4041,40,main50,16,6.87,592.16,d4041_40_main50_16_mono.wav
4647,47,main50,17,6.06,521.6,d4647_47_main50_17_mono.wav
3637,37,main50,75,4.47,385.1,d3637_37_main50_75_mono.wav
4849,48,main50,60,6.42,553.18,d4849_48_main50_60_mono.wav
4445,44,main50,64,3.34,287.56,d4445_44_main50_64_mono.wav
4243,43,main50,65,5.95,512.84,d4243_43_main50_65_mono.wav
3031,30,main50,4,4.97,427.95,d3031_30_main50_4_mono.wav
5051,50,main50,22,3.69,317.73,d5051_50_main50_22_mono.wav
3435,35,main50,69,7.32,630.35,d3435_35_main50_69_mono.wav
4445,44,main50,2,4.57,393.6,d4445_44_main50_2_mono.wav
3839,39,main50,5,5.11,439.8,d3839_39_main50_5_mono.wav
4647,46,main50,78,4.72,406.66,d4647_46_main50_78_mono.wav
4041,41,main50,79,6.72,579.01,d4041_41_main50_79_mono.wav
4849,48,main50,28,4.84,416.57,d4849_48_main50_28_mono.wav
5051,50,main50,54,6.99,602.05,d5051_50_main50_54_mono.wav
4849,49,main50,79,4.84,416.71,d4849_49_main50_79_mono.wav
3435,34,main50,38,6.16,530.25,d3435_34_main50_38_mono.wav
5051,51,main50,73,5.37,462.68,d5051_51_main50_73_mono.wav
4041,40,main50,28,6.1,525.81,d4041_40_main50_28_mono.wav
4647,47,main50,29,4.34,373.63,d4647_47_main50_29_mono.wav
3637,36,main50,24,5.2,448.23,d3637_36_main50_24_mono.wav
4647,46,main50,46,5.65,486.91,d4647_46_main50_46_mono.wav
4041,41,main50,47,4.37,376.48,d4041_41_main50_47_mono.wav
3031,31,main50,25,4.91,423.12,d3031_31_main50_25_mono.wav
4445,44,main50,80,5.9,508.37,d4445_44_main50_80_mono.wav
4243,42,main50,34,4.37,376.41,d4243_42_main50_34_mono.wav
4849,49,main50,31,7.69,662.03,d4849_49_main50_31_mono.wav
4445,45,main50,35,4.04,347.89,d4445_45_main50_35_mono.wav
3435,35,main50,57,5.49,472.95,d3435_35_main50_57_mono.wav
3839,39,main50,53,3.4,293.18,d3839_39_main50_53_mono.wav
4041,41,main50,5,5.29,455.53,d4041_41_main50_5_mono.wav
4647,47,main50,61,5.85,504.3,d4647_47_main50_61_mono.wav
3435,35,main50,3,3.41,293.5,d3435_35_main50_3_mono.wav
4041,40,main50,60,6.87,591.98,d4041_40_main50_60_mono.wav
4849,48,main50,4,4.24,365.02,d4849_48_main50_4_mono.wav
4243,43,main50,13,3.2,275.97,d4243_43_main50_13_mono.wav
4849,48,main50,16,3.77,324.97,d4849_48_main50_16_mono.wav
4445,44,main50,12,6.45,555.78,d4445_44_main50_12_mono.wav
3435,34,main50,70,3.68,316.82,d3435_34_main50_70_mono.wav
3839,38,main50,74,4.6,396.65,d3839_38_main50_74_mono.wav
5051,50,main50,76,4.71,405.32,d5051_50_main50_76_mono.wav
3839,39,main50,39,6.08,524.15,d3839_39_main50_39_mono.wav
4647,47,main50,1,9.99,860.31,d4647_47_main50_1_mono.wav
4243,43,main50,79,5.47,471.29,d4243_43_main50_79_mono.wav
4445,44,main50,78,6.11,525.93,d4445_44_main50_78_mono.wav
5051,51,main50,51,5.72,493.09,d5051_51_main50_51_mono.wav
3637,37,main50,69,4.65,400.68,d3637_37_main50_69_mono.wav
3031,30,main50,68,6.14,528.74,d3031_30_main50_68_mono.wav
4445,45,main50,9,3.34,287.45,d4445_45_main50_9_mono.wav
4041,41,main50,65,6.59,567.38,d4041_41_main50_65_mono.wav
4647,46,main50,64,3.3,284.71,d4647_46_main50_64_mono.wav
4445,45,main50,17,6.35,547.34,d4445_45_main50_17_mono.wav
4849,49,main50,13,3.74,321.87,d4849_49_main50_13_mono.wav
3839,39,main50,71,4.17,359.48,d3839_39_main50_71_mono.wav
3435,35,main50,75,5.2,448.06,d3435_35_main50_75_mono.wav
4243,42,main50,16,3.87,333.53,d4243_42_main50_16_mono.wav
4041,40,main50,42,4.67,402.46,d4041_40_main50_42_mono.wav
3031,30,main50,20,4.7,404.83,d3031_30_main50_20_mono.wav
3637,37,main50,21,2.9,249.95,d3637_37_main50_21_mono.wav
4647,47,main50,43,5.37,462.71,d4647_47_main50_43_mono.wav
5051,51,main50,19,6.29,541.53,d5051_51_main50_19_mono.wav
4445,44,main50,30,5.41,465.71,d4445_44_main50_30_mono.wav
4849,48,main50,34,5.1,439.61,d4849_48_main50_34_mono.wav
3839,38,main50,56,6.47,557.34,d3839_38_main50_56_mono.wav
3435,34,main50,52,5.84,502.71,d3435_34_main50_52_mono.wav
4243,43,main50,31,6.82,587.45,d4243_43_main50_31_mono.wav
4647,46,main50,12,5.85,504.12,d4647_46_main50_12_mono.wav
3637,36,main50,70,3.37,290.3,d3637_36_main50_70_mono.wav
3031,31,main50,71,3.85,331.86,d3031_31_main50_71_mono.wav
4041,41,main50,13,2.77,238.68,d4041_41_main50_13_mono.wav
4243,42,main50,60,5.22,449.78,d4243_42_main50_60_mono.wav
3435,34,main50,8,5.67,488.1,d3435_34_main50_8_mono.wav
4445,45,main50,61,5.5,474.17,d4445_45_main50_61_mono.wav
4849,49,main50,65,9.02,777.09,d4849_49_main50_65_mono.wav
5051,50,main50,48,5.57,479.92,d5051_50_main50_48_mono.wav
4647,47,main50,35,4.14,356.61,d4647_47_main50_35_mono.wav
3637,37,main50,57,4.54,390.82,d3637_37_main50_57_mono.wav
3031,30,main50,56,7.08,609.94,d3031_30_main50_56_mono.wav
4041,40,main50,34,5.2,448.17,d4041_40_main50_34_mono.wav
4647,46,main50,80,4.42,380.38,d4647_46_main50_80_mono.wav
4243,43,main50,47,5.84,502.84,d4243_43_main50_47_mono.wav
4243,42,main50,6,7.01,603.46,d4243_42_main50_6_mono.wav
3839,38,main50,20,4.44,382.26,d3839_38_main50_20_mono.wav
3435,34,main50,24,5.87,505.76,d3435_34_main50_24_mono.wav
4445,44,main50,46,5.04,433.85,d4445_44_main50_46_mono.wav
4849,48,main50,42,4.01,345.06,d4849_48_main50_42_mono.wav
4445,45,main50,29,4.61,396.69,d4445_45_main50_29_mono.wav
4243,42,main50,28,4.8,413.77,d4243_42_main50_28_mono.wav
3031,31,main50,39,5.55,478.38,d3031_31_main50_39_mono.wav
3637,36,main50,38,5.54,477.07,d3637_36_main50_38_mono.wav
3839,38,main50,68,6.32,544.5,d3839_38_main50_68_mono.wav
5051,51,main50,27,7.49,644.89,d5051_51_main50_27_mono.wav
5051,51,main50,13,3.84,330.5,d5051_51_main50_13_mono.wav
3435,34,main50,58,4.67,402.62,d3435_34_main50_58_mono.wav
4041,40,main50,48,5.94,511.59,d4041_40_main50_48_mono.wav
4647,47,main50,49,5.07,436.66,d4647_47_main50_49_mono.wav
4849,49,main50,19,4.57,393.7,d4849_49_main50_19_mono.wav
5051,50,main50,34,4.67,402.31,d5051_50_main50_34_mono.wav
3637,37,main50,63,3.07,264.38,d3637_37_main50_63_mono.wav
4445,45,main50,3,3.04,261.61,d4445_45_main50_3_mono.wav
3031,30,main50,62,5.58,480.88,d3031_30_main50_62_mono.wav
3031,31,main50,5,5.03,433.4,d3031_31_main50_5_mono.wav
4243,43,main50,73,4.47,385.08,d4243_43_main50_73_mono.wav
3839,38,main50,4,4.34,373.66,d3839_38_main50_4_mono.wav
3435,34,main50,10,4.96,427.03,d3435_34_main50_10_mono.wav
3839,38,main50,14,4.24,365.01,d3839_38_main50_14_mono.wav
4849,48,main50,76,3.97,342.1,d4849_48_main50_76_mono.wav
4445,44,main50,72,5.88,506.89,d4445_44_main50_72_mono.wav
4647,46,main50,26,7.86,676.78,d4647_46_main50_26_mono.wav
3637,36,main50,44,7.09,610.49,d3637_36_main50_44_mono.wav
3031,31,main50,45,5.06,435.58,d3031_31_main50_45_mono.wav
4041,41,main50,27,6.14,528.69,d4041_41_main50_27_mono.wav
4243,42,main50,54,4.37,376.41,d4243_42_main50_54_mono.wav
3435,35,main50,37,6.8,586.08,d3435_35_main50_37_mono.wav
3839,39,main50,33,6.74,580.4,d3839_39_main50_33_mono.wav
4849,49,main50,51,6.82,587.64,d4849_49_main50_51_mono.wav
4445,45,main50,55,4.47,385.13,d4445_45_main50_55_mono.wav
4041,40,main50,76,6.77,583.44,d4041_40_main50_76_mono.wav
3031,30,main50,14,4.82,415.23,d3031_30_main50_14_mono.wav
3637,37,main50,15,5.17,445.35,d3637_37_main50_15_mono.wav
4647,47,main50,77,5.54,477.06,d4647_47_main50_77_mono.wav
