dyad,speaker,session,sentence,duration(s),size(K),file_name
6566,66,main50,39,7.18,618.05,SK0506_6_main50_39_mono.wav
6364,63,main50,50,5.38,463.27,SK0304_3_main50_50_mono.wav
7374,73,main50,52,6.44,555.0,SK1314_13_main50_52_mono.wav
6162,61,main50,68,9.61,827.78,SK0102_1_main50_68_mono.wav
7980,80,main50,21,3.77,324.42,SK1920_20_main50_21_mono.wav
7374,74,main50,31,8.55,736.39,SK1314_14_main50_31_mono.wav
7576,75,main50,26,9.27,798.24,SK1516_15_main50_26_mono.wav
7778,78,main50,67,5.39,464.64,SK1718_18_main50_67_mono.wav
6566,65,main50,52,5.81,500.39,SK0506_5_main50_52_mono.wav
6364,64,main50,33,7.88,678.94,SK0304_4_main50_33_mono.wav
7172,71,main50,54,5.74,494.27,SK1112_11_main50_54_mono.wav
6768,67,main50,56,7.06,607.8,SK0708_7_main50_56_mono.wav
6970,70,main50,31,9.62,828.38,SK0910_10_main50_31_mono.wav
6162,61,main50,20,7.85,676.36,SK0102_1_main50_20_mono.wav
7172,72,main50,77,6.6,568.61,SK1112_12_main50_77_mono.wav
6364,63,main50,18,7.55,650.78,SK0304_3_main50_18_mono.wav
6768,68,main50,53,3.43,295.65,SK0708_8_main50_53_mono.wav
6566,66,main50,71,4.73,407.71,SK0506_6_main50_71_mono.wav
7778,77,main50,62,7.8,671.96,SK1718_17_main50_62_mono.wav
7980,79,main50,30,5.59,481.61,SK1920_19_main50_30_mono.wav
7172,71,main50,78,6.62,569.98,SK1112_11_main50_78_mono.wav
7576,76,main50,29,5.21,448.62,SK1516_16_main50_29_mono.wav
7374,73,main50,36,7.87,678.17,SK1314_13_main50_36_mono.wav
6364,63,main50,34,6.16,530.96,SK0304_3_main50_34_mono.wav
7778,77,main50,6,10.7,921.92,SK1718_17_main50_6_mono.wav
7172,71,main50,30,5.91,509.35,SK1112_11_main50_30_mono.wav
6768,67,main50,32,4.5,387.81,SK0708_7_main50_32_mono.wav
6970,70,main50,55,6.26,539.41,SK0910_10_main50_55_mono.wav
7980,79,main50,78,5.89,507.71,SK1920_19_main50_78_mono.wav
6566,65,main50,36,7.48,643.97,SK0506_5_main50_36_mono.wav
6364,64,main50,57,6.46,556.2,SK0304_4_main50_57_mono.wav
6970,69,main50,66,4.36,375.15,SK0910_9_main50_66_mono.wav
7374,74,main50,55,5.23,450.43,SK1314_14_main50_55_mono.wav
7576,75,main50,42,5.45,469.55,SK1516_15_main50_42_mono.wav
7980,80,main50,45,5.55,477.73,SK1920_20_main50_45_mono.wav
6162,62,main50,67,6.52,561.29,SK0102_2_main50_67_mono.wav
6566,66,main50,15,5.55,477.99,SK0506_6_main50_15_mono.wav
7172,72,main50,13,3.54,305.04,SK1112_12_main50_13_mono.wav
6768,68,main50,37,7.49,644.83,SK0708_8_main50_37_mono.wav
6162,61,main50,44,12.54,1080.41,SK0102_1_main50_44_mono.wav
7576,76,main50,61,6.55,564.56,SK1516_16_main50_61_mono.wav
6970,70,main50,23,8.74,752.67,SK0910_10_main50_23_mono.wav
7172,71,main50,46,5.44,468.18,SK1112_11_main50_46_mono.wav
6768,67,main50,44,9.05,779.8,SK0708_7_main50_44_mono.wav
6566,65,main50,40,4.06,349.4,SK0506_5_main50_40_mono.wav
6364,64,main50,21,5.57,480.15,SK0304_4_main50_21_mono.wav
7778,78,main50,75,6.63,571.1,SK1718_18_main50_75_mono.wav
7576,75,main50,34,6.12,527.09,SK1516_15_main50_34_mono.wav
7374,74,main50,23,8.1,697.63,SK1314_14_main50_23_mono.wav
6970,69,main50,10,5.46,470.67,SK0910_9_main50_10_mono.wav
6162,62,main50,11,8.24,709.86,SK0102_2_main50_11_mono.wav
7980,80,main50,33,6.51,560.34,SK1920_20_main50_33_mono.wav
6566,66,main50,63,4.24,365.59,SK0506_6_main50_63_mono.wav
7778,77,main50,70,5.56,479.29,SK1718_17_main50_70_mono.wav
6768,68,main50,41,3.63,313.05,SK0708_8_main50_41_mono.wav
7172,72,main50,65,8.2,705.99,SK1112_12_main50_65_mono.wav
6162,61,main50,32,8.12,699.18,SK0102_1_main50_32_mono.wav
7576,76,main50,17,11.01,948.45,SK1516_16_main50_17_mono.wav
6162,62,main50,59,10.14,873.69,SK0102_2_main50_59_mono.wav
6364,64,main50,1,6.39,550.52,SK0304_4_main50_1_mono.wav
6970,69,main50,58,5.47,471.1,SK0910_9_main50_58_mono.wav
7980,79,main50,46,6.1,525.37,SK1920_19_main50_46_mono.wav
7172,71,main50,6,8.92,768.35,SK1112_11_main50_6_mono.wav
6364,64,main50,69,8.14,700.73,SK0304_4_main50_69_mono.wav
7172,72,main50,1,5.73,493.33,SK1112_12_main50_1_mono.wav
7374,73,main50,40,3.3,284.28,SK1314_13_main50_40_mono.wav
6364,63,main50,42,5.34,459.56,SK0304_3_main50_42_mono.wav
7778,77,main50,38,9.98,859.47,SK1718_17_main50_38_mono.wav
6162,62,main50,7,8.46,728.9,SK0102_2_main50_7_mono.wav
7374,73,main50,74,6.23,536.65,SK1314_13_main50_74_mono.wav
7172,72,main50,19,5.11,440.01,SK1112_12_main50_19_mono.wav
6364,63,main50,76,5.15,443.88,SK0304_3_main50_76_mono.wav
7576,75,main50,48,6.47,557.32,SK1516_15_main50_48_mono.wav
6970,70,main50,1,5.8,499.61,SK0910_10_main50_1_mono.wav
6768,67,main50,38,7.07,608.57,SK0708_7_main50_38_mono.wav
7980,79,main50,72,6.01,517.62,SK1920_19_main50_72_mono.wav
6768,68,main50,75,7.02,604.61,SK0708_8_main50_75_mono.wav
7172,72,main50,51,5.9,508.14,SK1112_12_main50_51_mono.wav
6566,66,main50,57,5.64,486.26,SK0506_6_main50_57_mono.wav
7778,77,main50,44,13.37,1151.64,SK1718_17_main50_44_mono.wav
7576,76,main50,23,8.34,718.65,SK1516_16_main50_23_mono.wav
6566,65,main50,74,6.16,530.45,SK0506_5_main50_74_mono.wav
6364,64,main50,15,5.92,510.04,SK0304_4_main50_15_mono.wav
7778,78,main50,41,5.58,480.41,SK1718_18_main50_41_mono.wav
6970,70,main50,17,8.62,742.08,SK0910_10_main50_17_mono.wav
7172,71,main50,72,6.84,589.28,SK1112_11_main50_72_mono.wav
6768,67,main50,70,4.55,391.77,SK0708_7_main50_70_mono.wav
6162,62,main50,25,7.1,611.93,SK0102_2_main50_25_mono.wav
7374,74,main50,5,5.71,491.95,SK1314_14_main50_5_mono.wav
6970,69,main50,24,6.74,580.92,SK0910_9_main50_24_mono.wav
7374,74,main50,17,6.77,582.99,SK1314_14_main50_17_mono.wav
7172,72,main50,27,6.54,563.01,SK1112_12_main50_27_mono.wav
6364,63,main50,48,8.3,714.77,SK0304_3_main50_48_mono.wav
6566,66,main50,21,4.13,356.2,SK0506_6_main50_21_mono.wav
7778,77,main50,32,5.4,465.5,SK1718_17_main50_32_mono.wav
7576,76,main50,55,4.78,412.1,SK1516_16_main50_55_mono.wav
6162,61,main50,70,6.26,539.23,SK0102_1_main50_70_mono.wav
7778,78,main50,37,9.53,820.8,SK1718_18_main50_37_mono.wav
6364,64,main50,63,3.99,344.06,SK0304_4_main50_63_mono.wav
6970,70,main50,61,7.31,629.76,SK0910_10_main50_61_mono.wav
7980,80,main50,71,4.14,356.2,SK1920_20_main50_71_mono.wav
6162,62,main50,53,5.97,514.08,SK0102_2_main50_53_mono.wav
7374,74,main50,61,6.41,551.9,SK1314_14_main50_61_mono.wav
6970,69,main50,52,7.68,661.71,SK0910_9_main50_52_mono.wav
7576,75,main50,76,6.02,518.73,SK1516_15_main50_76_mono.wav
6162,61,main50,38,9.95,857.41,SK0102_1_main50_38_mono.wav
6566,66,main50,69,6.29,541.56,SK0506_6_main50_69_mono.wav
6768,68,main50,5,6.04,520.11,SK0708_8_main50_5_mono.wav
7374,74,main50,29,5.93,510.72,SK1314_14_main50_29_mono.wav
7980,80,main50,39,5.74,494.88,SK1920_20_main50_39_mono.wav
6970,70,main50,29,5.31,457.32,SK0910_10_main50_29_mono.wav
6768,68,main50,21,3.68,317.36,SK0708_8_main50_21_mono.wav
7778,77,main50,10,8.66,745.69,SK1718_17_main50_10_mono.wav
7576,76,main50,77,6.69,576.19,SK1516_16_main50_77_mono.wav
6566,66,main50,1,7.11,612.71,SK0506_6_main50_1_mono.wav
7374,73,main50,68,7.17,617.44,SK1314_13_main50_68_mono.wav
6162,61,main50,52,8.69,748.79,SK0102_1_main50_52_mono.wav
6364,64,main50,41,6.41,552.07,SK0304_4_main50_41_mono.wav
6566,65,main50,20,5.84,502.63,SK0506_5_main50_20_mono.wav
6566,65,main50,6,8.78,756.12,SK0506_5_main50_6_mono.wav
7778,78,main50,15,6.68,575.32,SK1718_18_main50_15_mono.wav
6768,67,main50,24,6.53,562.49,SK0708_7_main50_24_mono.wav
7172,71,main50,26,7.4,637.08,SK1112_11_main50_26_mono.wav
6970,70,main50,43,9.67,833.21,SK0910_10_main50_43_mono.wav
7980,80,main50,53,4.14,356.81,SK1920_20_main50_53_mono.wav
6162,62,main50,71,8.63,743.46,SK0102_2_main50_71_mono.wav
7576,75,main50,54,6.75,581.18,SK1516_15_main50_54_mono.wav
7374,74,main50,43,6.76,582.3,SK1314_14_main50_43_mono.wav
6970,69,main50,70,4.81,414.34,SK0910_9_main50_70_mono.wav
7576,76,main50,7,7.16,616.84,SK1516_16_main50_7_mono.wav
7374,73,main50,20,4.71,405.38,SK1314_13_main50_20_mono.wav
7778,77,main50,58,7.97,686.18,SK1718_17_main50_58_mono.wav
6364,63,main50,22,5.37,462.4,SK0304_3_main50_22_mono.wav
6768,68,main50,69,6.65,572.4,SK0708_8_main50_69_mono.wav
6970,69,main50,38,7.29,627.61,SK0910_9_main50_38_mono.wav
7374,73,main50,2,6.08,523.99,SK1314_13_main50_2_mono.wav
6162,62,main50,39,8.76,754.22,SK0102_2_main50_39_mono.wav
7980,79,main50,26,7.1,611.85,SK1920_19_main50_26_mono.wav
6566,65,main50,68,7.41,637.94,SK0506_5_main50_68_mono.wav
7374,73,main50,56,6.1,525.37,SK1314_13_main50_56_mono.wav
7576,76,main50,49,6.96,599.18,SK1516_16_main50_49_mono.wav
6970,69,main50,8,7.03,605.9,SK0910_9_main50_8_mono.wav
6364,63,main50,54,10.27,884.97,SK0304_3_main50_54_mono.wav
6768,67,main50,6,8.74,753.27,SK0708_7_main50_6_mono.wav
7172,71,main50,18,5.9,508.31,SK1112_11_main50_18_mono.wav
7980,80,main50,1,4.77,411.33,SK1920_20_main50_1_mono.wav
7980,79,main50,50,5.03,433.46,SK1920_19_main50_50_mono.wav
7172,72,main50,73,4.66,401.77,SK1112_12_main50_73_mono.wav
6768,68,main50,57,5.18,446.38,SK0708_8_main50_57_mono.wav
7778,77,main50,66,6.67,574.63,SK1718_17_main50_66_mono.wav
6566,66,main50,75,5.44,469.04,SK0506_6_main50_75_mono.wav
6162,61,main50,24,8.06,694.36,SK0102_1_main50_24_mono.wav
7980,79,main50,18,5.3,456.72,SK1920_19_main50_18_mono.wav
7778,78,main50,63,6.04,520.29,SK1718_18_main50_63_mono.wav
6364,64,main50,37,9.58,825.37,SK0304_4_main50_37_mono.wav
6566,65,main50,56,5.78,497.89,SK0506_5_main50_56_mono.wav
6970,70,main50,35,6.68,575.41,SK0910_10_main50_35_mono.wav
6768,67,main50,52,6.39,550.35,SK0708_7_main50_52_mono.wav
7172,71,main50,50,5.02,432.86,SK1112_11_main50_50_mono.wav
7980,80,main50,25,4.74,408.4,SK1920_20_main50_25_mono.wav
7374,74,main50,35,4.61,396.86,SK1314_14_main50_35_mono.wav
7576,75,main50,22,5.11,440.1,SK1516_15_main50_22_mono.wav
6768,67,main50,66,4.73,407.11,SK0708_7_main50_66_mono.wav
7172,71,main50,64,5.32,458.7,SK1112_11_main50_64_mono.wav
7778,78,main50,57,6.33,545.18,SK1718_18_main50_57_mono.wav
6566,65,main50,62,6.64,571.62,SK0506_5_main50_62_mono.wav
6970,69,main50,32,4.44,382.56,SK0910_9_main50_32_mono.wav
7576,75,main50,16,5.64,486.26,SK1516_15_main50_16_mono.wav
7374,73,main50,8,5.2,447.93,SK1314_13_main50_8_mono.wav
6162,62,main50,33,9.36,806.33,SK0102_2_main50_33_mono.wav
7980,80,main50,11,5.32,458.44,SK1920_20_main50_11_mono.wav
7778,77,main50,52,10.39,895.22,SK1718_17_main50_52_mono.wav
6566,66,main50,41,4.83,415.63,SK0506_6_main50_41_mono.wav
6364,63,main50,28,7.09,611.15,SK0304_3_main50_28_mono.wav
7172,72,main50,47,6.26,539.15,SK1112_12_main50_47_mono.wav
6768,68,main50,63,4.23,364.81,SK0708_8_main50_63_mono.wav
6162,61,main50,10,7.37,634.58,SK0102_1_main50_10_mono.wav
7778,78,main50,5,7.86,676.88,SK1718_18_main50_5_mono.wav
7576,76,main50,35,4.5,387.99,SK1516_16_main50_35_mono.wav
7980,80,main50,59,5.98,514.69,SK1920_20_main50_59_mono.wav
7374,74,main50,49,5.79,499.1,SK1314_14_main50_49_mono.wav
7980,79,main50,64,4.47,385.4,SK1920_19_main50_64_mono.wav
6970,70,main50,49,8.19,705.21,SK0910_10_main50_49_mono.wav
7374,73,main50,62,6.36,547.93,SK1314_13_main50_62_mono.wav
6162,61,main50,58,6.85,590.22,SK0102_1_main50_58_mono.wav
6364,63,main50,60,8.09,696.86,SK0304_3_main50_60_mono.wav
7980,79,main50,4,4.85,418.22,SK1920_19_main50_4_mono.wav
7576,75,main50,28,7.63,657.15,SK1516_15_main50_28_mono.wav
7778,78,main50,69,7.28,627.0,SK1718_18_main50_69_mono.wav
7980,79,main50,12,5.48,472.05,SK1920_19_main50_12_mono.wav
6768,67,main50,58,4.98,428.98,SK0708_7_main50_58_mono.wav
7980,79,main50,80,4.73,407.1,SK1920_19_main50_80_mono.wav
7374,73,main50,14,4.4,378.68,SK1314_13_main50_14_mono.wav
6364,63,main50,16,6.81,586.69,SK0304_3_main50_16_mono.wav
7172,72,main50,79,6.88,592.9,SK1112_12_main50_79_mono.wav
6768,67,main50,10,5.44,468.52,SK0708_7_main50_10_mono.wav
7172,71,main50,12,6.13,528.47,SK1112_11_main50_12_mono.wav
6970,70,main50,77,8.69,748.79,SK0910_10_main50_77_mono.wav
6364,64,main50,75,5.6,482.04,SK0304_4_main50_75_mono.wav
6566,65,main50,14,5.04,433.89,SK0506_5_main50_14_mono.wav
7778,78,main50,21,4.97,428.21,SK1718_18_main50_21_mono.wav
7576,75,main50,60,7.18,618.56,SK1516_15_main50_60_mono.wav
6970,69,main50,44,9.23,794.88,SK0910_9_main50_44_mono.wav
7374,74,main50,77,7.69,662.75,SK1314_14_main50_77_mono.wav
7980,80,main50,67,4.08,351.72,SK1920_20_main50_67_mono.wav
6364,63,main50,6,10.4,895.82,SK0304_3_main50_6_mono.wav
6162,62,main50,45,6.52,561.97,SK0102_2_main50_45_mono.wav
7778,77,main50,24,10.1,870.41,SK1718_17_main50_24_mono.wav
6566,66,main50,37,7.65,659.22,SK0506_6_main50_37_mono.wav
6970,69,main50,2,5.58,480.66,SK0910_9_main50_2_mono.wav
6768,68,main50,15,5.76,496.26,SK0708_8_main50_15_mono.wav
7172,72,main50,31,7.64,658.18,SK1112_12_main50_31_mono.wav
7172,71,main50,80,5.35,460.65,SK1112_11_main50_80_mono.wav
6162,61,main50,66,6.93,596.86,SK0102_1_main50_66_mono.wav
7576,76,main50,43,8.9,767.05,SK1516_16_main50_43_mono.wav
7778,78,main50,13,5.12,441.21,SK1718_18_main50_13_mono.wav
7980,79,main50,68,5.91,509.17,SK1920_19_main50_68_mono.wav
6364,64,main50,47,7.59,653.53,SK0304_4_main50_47_mono.wav
6566,65,main50,26,7.15,615.55,SK0506_5_main50_26_mono.wav
6768,67,main50,22,5.0,430.79,SK0708_7_main50_22_mono.wav
7172,71,main50,20,5.02,432.26,SK1112_11_main50_20_mono.wav
6970,70,main50,45,5.89,507.79,SK0910_10_main50_45_mono.wav
7980,80,main50,55,4.75,409.09,SK1920_20_main50_55_mono.wav
6162,62,main50,77,8.61,741.82,SK0102_2_main50_77_mono.wav
6970,69,main50,76,5.36,461.8,SK0910_9_main50_76_mono.wav
7374,74,main50,45,6.04,520.71,SK1314_14_main50_45_mono.wav
7576,75,main50,52,7.74,666.54,SK1516_15_main50_52_mono.wav
6768,68,main50,27,7.0,603.32,SK0708_8_main50_27_mono.wav
7778,77,main50,16,7.77,669.38,SK1718_17_main50_16_mono.wav
7980,79,main50,8,5.28,455.0,SK1920_19_main50_8_mono.wav
7576,76,main50,71,4.75,409.17,SK1516_16_main50_71_mono.wav
6566,66,main50,7,6.08,523.56,SK0506_6_main50_7_mono.wav
6162,61,main50,54,7.33,631.14,SK0102_1_main50_54_mono.wav
7374,73,main50,4,4.92,423.56,SK1314_13_main50_4_mono.wav
7576,75,main50,6,9.08,782.47,SK1516_15_main50_6_mono.wav
7172,71,main50,68,7.04,606.42,SK1112_11_main50_68_mono.wav
7980,79,main50,20,4.72,407.02,SK1920_19_main50_20_mono.wav
7576,76,main50,1,6.35,546.73,SK1516_16_main50_1_mono.wav
7374,73,main50,26,7.2,620.46,SK1314_13_main50_26_mono.wav
7778,78,main50,9,5.01,431.31,SK1718_18_main50_9_mono.wav
7576,76,main50,39,7.24,623.39,SK1516_16_main50_39_mono.wav
6364,63,main50,24,6.8,585.32,SK0304_3_main50_24_mono.wav
6970,69,main50,48,5.87,505.81,SK0910_9_main50_48_mono.wav
6162,62,main50,49,9.44,813.31,SK0102_2_main50_49_mono.wav
7980,80,main50,7,5.72,492.64,SK1920_20_main50_7_mono.wav
7980,79,main50,56,6.07,522.96,SK1920_19_main50_56_mono.wav
6364,64,main50,79,10.23,881.18,SK0304_4_main50_79_mono.wav
6566,65,main50,18,7.71,663.87,SK0506_5_main50_18_mono.wav
7374,73,main50,50,3.74,322.35,SK1314_13_main50_50_mono.wav
7778,77,main50,28,8.96,772.14,SK1718_17_main50_28_mono.wav
6364,63,main50,52,8.04,692.46,SK0304_3_main50_52_mono.wav
6768,68,main50,19,5.05,435.01,SK0708_8_main50_19_mono.wav
6364,64,main50,31,9.03,777.91,SK0304_4_main50_31_mono.wav
6566,65,main50,50,3.53,304.09,SK0506_5_main50_50_mono.wav
7778,78,main50,65,9.13,786.26,SK1718_18_main50_65_mono.wav
6970,70,main50,33,8.68,747.59,SK0910_10_main50_33_mono.wav
6768,67,main50,54,6.21,534.67,SK0708_7_main50_54_mono.wav
7172,71,main50,56,6.56,564.82,SK1112_11_main50_56_mono.wav
7980,80,main50,23,6.69,576.36,SK1920_20_main50_23_mono.wav
7576,75,main50,24,7.68,661.46,SK1516_15_main50_24_mono.wav
7374,74,main50,33,7.0,603.14,SK1314_14_main50_33_mono.wav
6768,68,main50,51,5.3,456.46,SK0708_8_main50_51_mono.wav
7172,72,main50,75,5.15,443.37,SK1112_12_main50_75_mono.wav
7778,77,main50,60,10.27,884.97,SK1718_17_main50_60_mono.wav
6566,66,main50,73,5.07,436.65,SK0506_6_main50_73_mono.wav
7374,73,main50,18,6.46,556.8,SK1314_13_main50_18_mono.wav
6162,61,main50,22,6.02,518.91,SK0102_1_main50_22_mono.wav
7778,77,main50,54,7.75,667.4,SK1718_17_main50_54_mono.wav
6566,66,main50,47,5.68,489.28,SK0506_6_main50_47_mono.wav
6768,68,main50,65,7.95,684.37,SK0708_8_main50_65_mono.wav
7172,72,main50,41,4.27,368.17,SK1112_12_main50_41_mono.wav
6162,61,main50,16,6.77,583.34,SK0102_1_main50_16_mono.wav
7778,78,main50,3,5.46,470.5,SK1718_18_main50_3_mono.wav
7576,76,main50,33,7.74,667.14,SK1516_16_main50_33_mono.wav
6768,67,main50,60,6.98,601.51,SK0708_7_main50_60_mono.wav
7172,71,main50,62,5.09,438.46,SK1112_11_main50_62_mono.wav
6566,65,main50,64,3.74,322.09,SK0506_5_main50_64_mono.wav
7778,78,main50,51,6.7,577.13,SK1718_18_main50_51_mono.wav
7576,75,main50,10,6.53,562.23,SK1516_15_main50_10_mono.wav
6970,69,main50,34,6.05,520.8,SK0910_9_main50_34_mono.wav
6162,62,main50,35,8.37,720.63,SK0102_2_main50_35_mono.wav
7980,80,main50,17,6.05,521.15,SK1920_20_main50_17_mono.wav
7374,73,main50,64,3.7,318.73,SK1314_13_main50_64_mono.wav
6364,63,main50,66,5.86,504.44,SK0304_3_main50_66_mono.wav
7980,79,main50,2,5.07,436.31,SK1920_19_main50_2_mono.wav
7576,75,main50,58,6.98,601.25,SK1516_15_main50_58_mono.wav
7980,79,main50,62,5.14,442.59,SK1920_19_main50_62_mono.wav
7778,78,main50,19,6.09,524.59,SK1718_18_main50_19_mono.wav
6768,67,main50,28,6.07,523.13,SK0708_7_main50_28_mono.wav
7374,73,main50,12,6.05,520.97,SK1314_13_main50_12_mono.wav
6162,61,main50,28,7.7,663.61,SK0102_1_main50_28_mono.wav
6364,63,main50,10,6.64,572.14,SK0304_3_main50_10_mono.wav
6566,66,main50,79,6.82,587.73,SK0506_6_main50_79_mono.wav
7980,80,main50,29,4.48,386.35,SK1920_20_main50_29_mono.wav
7374,74,main50,39,6.12,526.83,SK1314_14_main50_39_mono.wav
7980,79,main50,14,4.71,405.56,SK1920_19_main50_14_mono.wav
6970,70,main50,39,7.04,606.5,SK0910_10_main50_39_mono.wav
7374,73,main50,80,5.29,456.09,SK1314_13_main50_80_mono.wav
7778,77,main50,22,6.17,531.31,SK1718_17_main50_22_mono.wav
6566,66,main50,31,8.71,749.92,SK0506_6_main50_31_mono.wav
7172,72,main50,37,8.45,727.52,SK1112_12_main50_37_mono.wav
6364,63,main50,58,6.43,553.71,SK0304_3_main50_58_mono.wav
6970,69,main50,4,5.57,480.06,SK0910_9_main50_4_mono.wav
6768,68,main50,13,4.68,402.97,SK0708_8_main50_13_mono.wav
6162,61,main50,60,8.13,700.3,SK0102_1_main50_60_mono.wav
7576,76,main50,45,6.44,555.0,SK1516_16_main50_45_mono.wav
6566,65,main50,80,6.15,529.34,SK0506_5_main50_80_mono.wav
6768,67,main50,16,5.8,499.96,SK0708_7_main50_16_mono.wav
7172,71,main50,14,5.16,444.49,SK1112_11_main50_14_mono.wav
6970,70,main50,71,6.85,590.48,SK0910_10_main50_71_mono.wav
7778,78,main50,27,8.89,765.33,SK1718_18_main50_27_mono.wav
6364,64,main50,73,7.24,623.73,SK0304_4_main50_73_mono.wav
6566,65,main50,12,7.43,639.84,SK0506_5_main50_12_mono.wav
7374,74,main50,71,5.81,500.9,SK1314_14_main50_71_mono.wav
6970,69,main50,42,4.64,399.87,SK0910_9_main50_42_mono.wav
7576,75,main50,66,5.94,511.76,SK1516_15_main50_66_mono.wav
7980,80,main50,61,5.76,495.82,SK1920_20_main50_61_mono.wav
6162,62,main50,43,9.23,794.88,SK0102_2_main50_43_mono.wav
7374,73,main50,30,5.84,503.06,SK1314_13_main50_30_mono.wav
6364,63,main50,32,5.43,467.31,SK0304_3_main50_32_mono.wav
6768,68,main50,79,6.64,571.96,SK0708_8_main50_79_mono.wav
7778,77,main50,48,7.5,646.3,SK1718_17_main50_48_mono.wav
6162,62,main50,29,5.99,515.72,SK0102_2_main50_29_mono.wav
6970,69,main50,28,5.94,512.1,SK0910_9_main50_28_mono.wav
7374,74,main50,9,4.35,374.81,SK1314_14_main50_9_mono.wav
7980,79,main50,36,7.15,615.63,SK1920_19_main50_36_mono.wav
6566,65,main50,78,5.64,486.18,SK0506_5_main50_78_mono.wav
6364,64,main50,19,6.89,593.76,SK0304_4_main50_19_mono.wav
6566,66,main50,13,3.79,326.31,SK0506_6_main50_13_mono.wav
6768,68,main50,31,7.74,667.14,SK0708_8_main50_31_mono.wav
7172,72,main50,15,5.62,483.68,SK1112_12_main50_15_mono.wav
7374,73,main50,78,5.86,505.13,SK1314_13_main50_78_mono.wav
6162,61,main50,42,5.98,514.94,SK0102_1_main50_42_mono.wav
7576,76,main50,67,4.76,410.29,SK1516_16_main50_67_mono.wav
7172,71,main50,36,8.31,716.24,SK1112_11_main50_36_mono.wav
6768,67,main50,34,5.07,437.08,SK0708_7_main50_34_mono.wav
6970,70,main50,53,4.72,406.25,SK0910_10_main50_53_mono.wav
6566,65,main50,30,5.63,485.23,SK0506_5_main50_30_mono.wav
6364,64,main50,51,7.19,619.25,SK0304_4_main50_51_mono.wav
7576,75,main50,44,8.51,732.78,SK1516_15_main50_44_mono.wav
7374,74,main50,53,5.85,503.49,SK1314_14_main50_53_mono.wav
6970,69,main50,60,6.88,592.55,SK0910_9_main50_60_mono.wav
7980,80,main50,43,5.81,500.39,SK1920_20_main50_43_mono.wav
6162,62,main50,61,8.94,769.81,SK0102_2_main50_61_mono.wav
6566,66,main50,65,7.87,677.74,SK0506_6_main50_65_mono.wav
7778,77,main50,76,7.71,663.78,SK1718_17_main50_76_mono.wav
7172,72,main50,63,5.19,446.99,SK1112_12_main50_63_mono.wav
6768,68,main50,9,4.43,381.18,SK0708_8_main50_9_mono.wav
6768,68,main50,47,4.83,416.15,SK0708_8_main50_47_mono.wav
6162,61,main50,34,7.99,688.59,SK0102_1_main50_34_mono.wav
7576,76,main50,11,7.12,613.22,SK1516_16_main50_11_mono.wav
6970,70,main50,25,7.29,627.69,SK0910_10_main50_25_mono.wav
7172,71,main50,40,5.28,455.25,SK1112_11_main50_40_mono.wav
6768,67,main50,42,5.75,495.31,SK0708_7_main50_42_mono.wav
7778,78,main50,73,6.55,564.47,SK1718_18_main50_73_mono.wav
6566,65,main50,46,5.68,488.93,SK0506_5_main50_46_mono.wav
6364,64,main50,27,10.3,887.21,SK0304_4_main50_27_mono.wav
6970,69,main50,16,5.36,461.97,SK0910_9_main50_16_mono.wav
7374,74,main50,25,5.49,473.08,SK1314_14_main50_25_mono.wav
7576,75,main50,32,5.83,502.03,SK1516_15_main50_32_mono.wav
6162,62,main50,17,9.82,846.04,SK0102_2_main50_17_mono.wav
7980,80,main50,35,4.31,371.19,SK1920_20_main50_35_mono.wav
7172,72,main50,7,6.28,540.87,SK1112_12_main50_7_mono.wav
7576,76,main50,59,7.91,680.92,SK1516_16_main50_59_mono.wav
7374,73,main50,46,5.62,483.94,SK1314_13_main50_46_mono.wav
6364,63,main50,44,9.69,834.93,SK0304_3_main50_44_mono.wav
6162,62,main50,1,7.1,611.67,SK0102_2_main50_1_mono.wav
6162,61,main50,6,9.84,847.76,SK0102_1_main50_6_mono.wav
6364,64,main50,7,6.75,581.35,SK0304_4_main50_7_mono.wav
7980,79,main50,40,4.24,364.9,SK1920_19_main50_40_mono.wav
7374,74,main50,59,6.96,599.79,SK1314_14_main50_59_mono.wav
7980,80,main50,49,5.57,479.63,SK1920_20_main50_49_mono.wav
6970,70,main50,7,7.8,671.88,SK0910_10_main50_7_mono.wav
6970,70,main50,59,9.28,799.1,SK0910_10_main50_59_mono.wav
7980,79,main50,74,5.5,474.12,SK1920_19_main50_74_mono.wav
7374,73,main50,72,7.21,621.15,SK1314_13_main50_72_mono.wav
6162,61,main50,48,7.51,646.81,SK0102_1_main50_48_mono.wav
6566,66,main50,19,5.16,444.75,SK0506_6_main50_19_mono.wav
6364,63,main50,70,5.84,502.89,SK0304_3_main50_70_mono.wav
7778,78,main50,47,6.49,558.7,SK1718_18_main50_47_mono.wav
6566,65,main50,72,5.51,474.81,SK0506_5_main50_72_mono.wav
6364,64,main50,13,4.64,399.87,SK0304_4_main50_13_mono.wav
6970,70,main50,11,7.27,626.57,SK0910_10_main50_11_mono.wav
7172,71,main50,74,5.99,516.06,SK1112_11_main50_74_mono.wav
6768,67,main50,76,5.11,440.1,SK0708_7_main50_76_mono.wav
6162,62,main50,23,8.78,756.2,SK0102_2_main50_23_mono.wav
