dyad,speaker,session,sentence,duration(s),size(K),file_name
1112,11,main50,20,5.67,488.24,d1112_11_main50_20_mono.wav
0506,6,main50,51,6.2,534.24,d0506_6_main50_51_mono.wav
1718,18,main50,13,4.07,350.35,d1718_18_main50_13_mono.wav
1920,19,main50,68,6.28,541.04,d1920_19_main50_68_mono.wav
0102,2,main50,23,8.6,740.61,d0102_2_main50_23_mono.wav
0910,9,main50,22,4.22,363.35,d0910_9_main50_22_mono.wav
1516,16,main50,71,4.75,409.26,d1516_16_main50_71_mono.wav
1314,14,main50,3,3.56,306.25,d1314_14_main50_3_mono.wav
1718,17,main50,16,4.2,361.97,d1718_17_main50_16_mono.wav
0506,5,main50,72,6.35,547.42,d0506_5_main50_72_mono.wav
0304,4,main50,13,4.13,355.95,d0304_4_main50_13_mono.wav
0910,9,main50,16,6.67,574.72,d0910_9_main50_16_mono.wav
1516,16,main50,45,5.7,491.09,d1516_16_main50_45_mono.wav
0102,2,main50,17,8.7,749.31,d0102_2_main50_17_mono.wav
1112,12,main50,37,6.73,579.72,d1112_12_main50_37_mono.wav
1718,17,main50,22,2.87,247.24,d1718_17_main50_22_mono.wav
0506,5,main50,46,5.45,469.81,d0506_5_main50_46_mono.wav
0304,4,main50,27,7.03,605.73,d0304_4_main50_27_mono.wav
0102,1,main50,34,4.73,407.71,d0102_1_main50_34_mono.wav
1920,20,main50,61,6.13,528.3,d1920_20_main50_61_mono.wav
1314,14,main50,71,3.47,299.18,d1314_14_main50_71_mono.wav
1516,15,main50,66,4.33,373.34,d1516_15_main50_66_mono.wav
0506,6,main50,65,8.22,708.4,d0506_6_main50_65_mono.wav
1718,18,main50,27,5.32,457.84,d1718_18_main50_27_mono.wav
0910,10,main50,71,4.79,412.28,d0910_10_main50_71_mono.wav
1112,11,main50,14,5.45,469.29,d1112_11_main50_14_mono.wav
1314,13,main50,12,4.93,425.02,d1314_13_main50_12_mono.wav
0910,10,main50,39,6.13,528.38,d0910_10_main50_39_mono.wav
1314,13,main50,80,4.98,428.63,d1314_13_main50_80_mono.wav
0304,3,main50,44,9.08,782.21,d0304_3_main50_44_mono.wav
1920,19,main50,14,4.76,410.38,d1920_19_main50_14_mono.wav
1112,12,main50,7,4.6,396.17,d1112_12_main50_7_mono.wav
1314,14,main50,39,4.75,409.26,d1314_14_main50_39_mono.wav
1920,20,main50,29,3.65,314.52,d1920_20_main50_29_mono.wav
0506,5,main50,78,7.61,655.6,d0506_5_main50_78_mono.wav
0304,4,main50,19,5.05,435.19,d0304_4_main50_19_mono.wav
0102,2,main50,29,4.5,387.81,d0102_2_main50_29_mono.wav
1314,13,main50,64,3.87,333.55,d1314_13_main50_64_mono.wav
0910,9,main50,28,5.8,499.53,d0910_9_main50_28_mono.wav
1314,14,main50,9,2.42,208.74,d1314_14_main50_9_mono.wav
0304,3,main50,32,4.45,383.51,d0304_3_main50_32_mono.wav
1920,19,main50,62,4.96,427.61,d1920_19_main50_62_mono.wav
1718,18,main50,19,3.85,331.48,d1718_18_main50_19_mono.wav
1516,15,main50,58,5.62,483.94,d1516_15_main50_58_mono.wav
1516,16,main50,33,7.02,604.44,d1516_16_main50_33_mono.wav
0910,9,main50,60,5.85,504.01,d0910_9_main50_60_mono.wav
0102,2,main50,61,6.42,552.67,d0102_2_main50_61_mono.wav
1112,12,main50,41,2.81,242.51,d1112_12_main50_41_mono.wav
0506,5,main50,30,5.79,498.75,d0506_5_main50_30_mono.wav
0304,4,main50,51,6.12,527.0,d0304_4_main50_51_mono.wav
1718,17,main50,54,4.77,410.55,d1718_17_main50_54_mono.wav
1920,20,main50,17,6.03,519.6,d1920_20_main50_17_mono.wav
0102,1,main50,42,5.1,439.49,d0102_1_main50_42_mono.wav
1516,15,main50,10,5.58,480.66,d1516_15_main50_10_mono.wav
0506,6,main50,13,4.37,376.53,d0506_6_main50_13_mono.wav
1718,18,main50,51,4.67,402.03,d1718_18_main50_51_mono.wav
1112,11,main50,62,5.78,498.06,d1112_11_main50_62_mono.wav
1314,13,main50,46,4.54,390.83,d1314_13_main50_46_mono.wav
1516,16,main50,59,7.03,605.9,d1516_16_main50_59_mono.wav
0304,3,main50,10,5.84,502.63,d0304_3_main50_10_mono.wav
1920,19,main50,40,4.33,373.26,d1920_19_main50_40_mono.wav
0506,6,main50,79,6.47,557.41,d0506_6_main50_79_mono.wav
0102,1,main50,28,5.68,489.45,d0102_1_main50_28_mono.wav
1516,16,main50,11,7.02,604.78,d1516_16_main50_11_mono.wav
0910,9,main50,42,4.15,357.67,d0910_9_main50_42_mono.wav
0102,2,main50,43,9.19,791.26,d0102_2_main50_43_mono.wav
1112,12,main50,63,2.9,249.83,d1112_12_main50_63_mono.wav
1718,17,main50,76,3.82,328.98,d1718_17_main50_76_mono.wav
0304,4,main50,73,5.22,449.4,d0304_4_main50_73_mono.wav
0506,5,main50,12,7.34,632.09,d0506_5_main50_12_mono.wav
0102,1,main50,60,6.95,598.58,d0102_1_main50_60_mono.wav
1920,20,main50,35,4.69,404.01,d1920_20_main50_35_mono.wav
1314,14,main50,25,4.66,401.16,d1314_14_main50_25_mono.wav
1516,15,main50,32,4.53,390.57,d1516_15_main50_32_mono.wav
0506,5,main50,80,4.47,384.85,d0506_5_main50_80_mono.wav
1718,18,main50,73,4.22,363.18,d1718_18_main50_73_mono.wav
0506,6,main50,31,6.87,591.78,d0506_6_main50_31_mono.wav
0506,6,main50,7,7.04,606.33,d0506_6_main50_7_mono.wav
0304,3,main50,58,5.73,493.84,d0304_3_main50_58_mono.wav
1112,11,main50,40,4.67,402.11,d1112_11_main50_40_mono.wav
0910,10,main50,25,8.58,739.49,d0910_10_main50_25_mono.wav
0910,9,main50,34,5.33,459.39,d0910_9_main50_34_mono.wav
1516,16,main50,67,4.64,399.35,d1516_16_main50_67_mono.wav
1314,13,main50,78,4.97,428.38,d1314_13_main50_78_mono.wav
0102,2,main50,35,4.57,393.76,d0102_2_main50_35_mono.wav
1112,12,main50,15,4.3,370.59,d1112_12_main50_15_mono.wav
0506,5,main50,64,3.59,309.17,d0506_5_main50_64_mono.wav
1920,20,main50,43,5.9,508.49,d1920_20_main50_43_mono.wav
0102,1,main50,16,6.02,518.39,d0102_1_main50_16_mono.wav
1516,15,main50,44,9.61,828.12,d1516_15_main50_44_mono.wav
1314,14,main50,53,4.44,382.3,d1314_14_main50_53_mono.wav
1718,18,main50,3,3.27,281.53,d1718_18_main50_3_mono.wav
0506,6,main50,47,3.89,334.93,d0506_6_main50_47_mono.wav
0910,10,main50,53,5.62,483.76,d0910_10_main50_53_mono.wav
1112,11,main50,36,9.15,788.33,d1112_11_main50_36_mono.wav
1718,17,main50,48,3.89,334.75,d1718_17_main50_48_mono.wav
1314,13,main50,30,5.26,452.84,d1314_13_main50_30_mono.wav
0304,3,main50,66,4.69,403.58,d0304_3_main50_66_mono.wav
1920,19,main50,36,7.61,655.69,d1920_19_main50_36_mono.wav
1920,19,main50,2,4.33,373.26,d1920_19_main50_2_mono.wav
1718,18,main50,79,5.53,476.45,d1718_18_main50_79_mono.wav
0304,3,main50,52,7.2,619.94,d0304_3_main50_52_mono.wav
1516,15,main50,38,7.63,657.58,d1516_15_main50_38_mono.wav
1920,20,main50,7,5.8,499.61,d1920_20_main50_7_mono.wav
1112,12,main50,69,5.0,430.62,d1112_12_main50_69_mono.wav
0304,4,main50,79,6.7,577.22,d0304_4_main50_79_mono.wav
0506,5,main50,18,5.87,505.82,d0506_5_main50_18_mono.wav
0910,9,main50,48,6.0,516.93,d0910_9_main50_48_mono.wav
0102,2,main50,49,8.47,729.24,d0102_2_main50_49_mono.wav
1516,15,main50,70,4.65,400.47,d1516_15_main50_70_mono.wav
1314,14,main50,67,3.79,326.4,d1314_14_main50_67_mono.wav
1920,20,main50,77,6.28,541.3,d1920_20_main50_77_mono.wav
0102,1,main50,22,3.84,330.54,d0102_1_main50_22_mono.wav
0910,10,main50,67,4.68,402.89,d0910_10_main50_67_mono.wav
1718,18,main50,31,7.13,614.17,d1718_18_main50_31_mono.wav
0506,6,main50,73,5.06,435.45,d0506_6_main50_73_mono.wav
1516,16,main50,53,4.4,379.11,d1516_16_main50_53_mono.wav
0304,4,main50,31,7.58,652.76,d0304_4_main50_31_mono.wav
0506,5,main50,50,3.83,329.59,d0506_5_main50_50_mono.wav
1718,17,main50,34,4.05,348.79,d1718_17_main50_34_mono.wav
1112,12,main50,21,3.82,328.72,d1112_12_main50_21_mono.wav
1314,14,main50,11,4.39,378.17,d1314_14_main50_11_mono.wav
0910,9,main50,4,5.57,479.54,d0910_9_main50_4_mono.wav
0102,1,main50,54,5.93,510.98,d0102_1_main50_54_mono.wav
1112,11,main50,74,6.2,533.89,d1112_11_main50_74_mono.wav
0910,10,main50,11,6.52,561.71,d0910_10_main50_11_mono.wav
1718,18,main50,47,4.1,353.28,d1718_18_main50_47_mono.wav
1920,19,main50,8,5.05,435.01,d1920_19_main50_8_mono.wav
0102,2,main50,77,8.15,702.11,d0102_2_main50_77_mono.wav
1516,16,main50,25,5.65,486.87,d1516_16_main50_25_mono.wav
0910,9,main50,76,4.07,350.43,d0910_9_main50_76_mono.wav
1718,17,main50,42,3.9,336.05,d1718_17_main50_42_mono.wav
0304,4,main50,47,5.42,466.62,d0304_4_main50_47_mono.wav
0506,5,main50,26,8.91,767.4,d0506_5_main50_26_mono.wav
1112,12,main50,57,4.1,353.1,d1112_12_main50_57_mono.wav
1920,19,main50,74,5.12,440.79,d1920_19_main50_74_mono.wav
0910,10,main50,59,7.57,651.81,d0910_10_main50_59_mono.wav
0304,3,main50,24,6.8,585.75,d0304_3_main50_24_mono.wav
1516,16,main50,1,5.81,500.73,d1516_16_main50_1_mono.wav
1920,20,main50,49,6.13,528.04,d1920_20_main50_49_mono.wav
1314,14,main50,59,6.32,544.75,d1314_14_main50_59_mono.wav
1718,18,main50,9,2.6,224.16,d1718_18_main50_9_mono.wav
1516,15,main50,6,9.13,786.87,d1516_15_main50_6_mono.wav
1314,13,main50,72,5.69,489.96,d1314_13_main50_72_mono.wav
1314,13,main50,4,4.19,360.68,d1314_13_main50_4_mono.wav
0304,3,main50,16,6.07,522.78,d0304_3_main50_16_mono.wav
1920,19,main50,46,4.96,427.52,d1920_19_main50_46_mono.wav
1718,17,main50,38,5.35,460.94,d1718_17_main50_38_mono.wav
1314,13,main50,40,4.25,366.45,d1314_13_main50_40_mono.wav
1920,20,main50,33,6.9,594.27,d1920_20_main50_33_mono.wav
0102,1,main50,66,5.48,472.39,d0102_1_main50_66_mono.wav
1516,15,main50,34,5.02,432.08,d1516_15_main50_34_mono.wav
1314,14,main50,23,5.82,501.51,d1314_14_main50_23_mono.wav
1718,18,main50,75,4.06,350.17,d1718_18_main50_75_mono.wav
0506,6,main50,37,7.41,638.03,d0506_6_main50_37_mono.wav
1112,11,main50,46,5.86,505.21,d1112_11_main50_46_mono.wav
0910,10,main50,23,7.27,626.06,d0910_10_main50_23_mono.wav
0506,6,main50,1,4.37,376.33,d0506_6_main50_1_mono.wav
1516,16,main50,17,7.6,654.74,d1516_16_main50_17_mono.wav
0910,9,main50,44,9.38,807.97,d0910_9_main50_44_mono.wav
0102,2,main50,45,6.67,574.38,d0102_2_main50_45_mono.wav
0506,5,main50,6,7.94,684.02,d0506_5_main50_6_mono.wav
1112,12,main50,65,5.28,454.82,d1112_12_main50_65_mono.wav
0304,4,main50,75,5.18,446.55,d0304_4_main50_75_mono.wav
0506,5,main50,14,5.92,510.21,d0506_5_main50_14_mono.wav
1718,17,main50,70,3.48,299.87,d1718_17_main50_70_mono.wav
0102,1,main50,10,6.47,557.06,d0102_1_main50_10_mono.wav
1920,20,main50,45,5.02,432.17,d1920_20_main50_45_mono.wav
1314,14,main50,55,4.31,370.93,d1314_14_main50_55_mono.wav
1718,18,main50,5,4.1,353.36,d1718_18_main50_5_mono.wav
1516,15,main50,42,5.19,446.64,d1516_15_main50_42_mono.wav
1920,19,main50,78,5.25,452.24,d1920_19_main50_78_mono.wav
0506,6,main50,41,3.02,260.16,d0506_6_main50_41_mono.wav
0304,3,main50,28,5.17,445.09,d0304_3_main50_28_mono.wav
0910,10,main50,55,5.04,433.98,d0910_10_main50_55_mono.wav
1112,11,main50,30,6.44,554.48,d1112_11_main50_30_mono.wav
0910,9,main50,32,4.42,380.75,d0910_9_main50_32_mono.wav
1516,16,main50,61,6.38,549.83,d1516_16_main50_61_mono.wav
1314,13,main50,8,4.57,393.58,d1314_13_main50_8_mono.wav
0102,2,main50,33,7.2,620.2,d0102_2_main50_33_mono.wav
1112,12,main50,13,2.97,255.6,d1112_12_main50_13_mono.wav
0506,5,main50,62,4.27,367.83,d0506_5_main50_62_mono.wav
1112,11,main50,78,6.89,593.24,d1112_11_main50_78_mono.wav
0304,3,main50,60,6.83,588.67,d0304_3_main50_60_mono.wav
1920,19,main50,4,4.7,404.87,d1920_19_main50_4_mono.wav
1920,19,main50,30,5.83,502.63,d1920_19_main50_30_mono.wav
0910,9,main50,8,7.2,620.03,d0910_9_main50_8_mono.wav
0102,1,main50,58,5.47,471.19,d0102_1_main50_58_mono.wav
1314,13,main50,36,8.23,708.57,d1314_13_main50_36_mono.wav
1516,16,main50,29,4.7,405.04,d1516_16_main50_29_mono.wav
1920,20,main50,1,4.96,427.44,d1920_20_main50_1_mono.wav
0910,10,main50,29,4.4,379.11,d0910_10_main50_29_mono.wav
0304,3,main50,54,5.97,514.0,d0304_3_main50_54_mono.wav
1920,20,main50,39,5.73,493.67,d1920_20_main50_39_mono.wav
1314,14,main50,29,3.72,320.63,d1314_14_main50_29_mono.wav
1516,16,main50,55,6.04,519.94,d1516_16_main50_55_mono.wav
1718,17,main50,32,3.93,338.8,d1718_17_main50_32_mono.wav
0304,4,main50,37,7.55,650.26,d0304_4_main50_37_mono.wav
0506,5,main50,56,6.11,525.97,d0506_5_main50_56_mono.wav
1112,12,main50,27,5.4,465.07,d1112_12_main50_27_mono.wav
1314,14,main50,61,5.5,473.95,d1314_14_main50_61_mono.wav
1516,15,main50,76,4.67,402.2,d1516_15_main50_76_mono.wav
0102,1,main50,24,7.25,624.42,d0102_1_main50_24_mono.wav
1920,20,main50,71,4.48,386.26,d1920_20_main50_71_mono.wav
0910,10,main50,61,5.9,508.05,d0910_10_main50_61_mono.wav
1718,18,main50,37,6.43,553.96,d1718_18_main50_37_mono.wav
0506,6,main50,75,4.24,365.07,d0506_6_main50_75_mono.wav
0102,2,main50,71,6.69,575.84,d0102_2_main50_71_mono.wav
1516,16,main50,23,7.32,630.36,d1516_16_main50_23_mono.wav
0910,9,main50,70,3.83,330.19,d0910_9_main50_70_mono.wav
0304,3,main50,6,7.88,679.03,d0304_3_main50_6_mono.wav
0304,4,main50,41,3.7,318.99,d0304_4_main50_41_mono.wav
0506,5,main50,20,5.04,434.07,d0506_5_main50_20_mono.wav
1718,17,main50,44,7.1,611.41,d1718_17_main50_44_mono.wav
1112,12,main50,51,4.3,370.5,d1112_12_main50_51_mono.wav
0910,9,main50,2,5.9,508.14,d0910_9_main50_2_mono.wav
1314,14,main50,17,5.9,508.57,d1314_14_main50_17_mono.wav
0102,1,main50,52,7.38,635.7,d0102_1_main50_52_mono.wav
1112,11,main50,72,6.88,592.89,d1112_11_main50_72_mono.wav
0910,10,main50,17,6.45,555.51,d0910_10_main50_17_mono.wav
1718,18,main50,41,2.85,245.61,d1718_18_main50_41_mono.wav
1112,12,main50,19,3.52,302.8,d1112_12_main50_19_mono.wav
0506,5,main50,68,6.97,600.73,d0506_5_main50_68_mono.wav
0910,9,main50,38,6.92,595.74,d0910_9_main50_38_mono.wav
1314,13,main50,2,5.84,502.89,d1314_13_main50_2_mono.wav
1314,13,main50,74,4.1,353.53,d1314_13_main50_74_mono.wav
0102,2,main50,39,6.95,598.49,d0102_2_main50_39_mono.wav
1920,19,main50,72,6.33,545.61,d1920_19_main50_72_mono.wav
0304,3,main50,22,4.85,417.79,d0304_3_main50_22_mono.wav
1516,16,main50,7,6.43,553.96,d1516_16_main50_7_mono.wav
1516,15,main50,48,6.22,535.79,d1516_15_main50_48_mono.wav
0102,2,main50,53,4.44,382.04,d0102_2_main50_53_mono.wav
0910,9,main50,52,6.31,543.89,d0910_9_main50_52_mono.wav
1718,17,main50,66,4.25,366.11,d1718_17_main50_66_mono.wav
0304,4,main50,63,3.93,338.89,d0304_4_main50_63_mono.wav
1112,12,main50,73,3.75,323.04,d1112_12_main50_73_mono.wav
1314,14,main50,35,3.24,279.11,d1314_14_main50_35_mono.wav
1516,15,main50,22,4.43,381.96,d1516_15_main50_22_mono.wav
0102,1,main50,70,5.05,434.93,d0102_1_main50_70_mono.wav
1920,20,main50,25,5.13,442.25,d1920_20_main50_25_mono.wav
0304,3,main50,48,6.45,555.77,d0304_3_main50_48_mono.wav
1112,11,main50,50,5.0,430.71,d1112_11_main50_50_mono.wav
0910,10,main50,35,4.24,364.82,d0910_10_main50_35_mono.wav
0506,6,main50,21,3.12,268.78,d0506_6_main50_21_mono.wav
1920,19,main50,18,5.72,492.38,d1920_19_main50_18_mono.wav
1718,18,main50,63,3.03,261.28,d1718_18_main50_63_mono.wav
1516,16,main50,49,6.9,594.01,d1516_16_main50_49_mono.wav
1314,13,main50,56,7.26,625.02,d1314_13_main50_56_mono.wav
0506,6,main50,69,6.39,550.35,d0506_6_main50_69_mono.wav
1920,19,main50,50,3.9,335.96,d1920_19_main50_50_mono.wav
1112,11,main50,18,6.66,574.12,d1112_11_main50_18_mono.wav
0102,1,main50,38,6.73,579.97,d0102_1_main50_38_mono.wav
0304,4,main50,1,4.62,398.16,d0304_4_main50_1_mono.wav
1718,17,main50,58,5.19,446.73,d1718_17_main50_58_mono.wav
0910,10,main50,1,4.22,363.92,d0910_10_main50_1_mono.wav
1314,13,main50,20,4.54,391.0,d1314_13_main50_20_mono.wav
1920,19,main50,26,6.87,591.43,d1920_19_main50_26_mono.wav
0304,3,main50,76,5.18,446.56,d0304_3_main50_76_mono.wav
0102,2,main50,7,6.77,582.73,d0102_2_main50_7_mono.wav
0102,2,main50,25,6.1,525.54,d0102_2_main50_25_mono.wav
1314,13,main50,68,9.19,791.86,d1314_13_main50_68_mono.wav
1314,14,main50,5,4.62,398.24,d1314_14_main50_5_mono.wav
0910,9,main50,24,6.97,600.04,d0910_9_main50_24_mono.wav
1516,16,main50,77,6.12,526.92,d1516_16_main50_77_mono.wav
0506,5,main50,74,4.99,429.67,d0506_5_main50_74_mono.wav
0304,4,main50,15,5.68,489.54,d0304_4_main50_15_mono.wav
1718,17,main50,10,4.3,370.41,d1718_17_main50_10_mono.wav
1516,15,main50,54,6.53,562.84,d1516_15_main50_54_mono.wav
1314,14,main50,43,5.16,444.23,d1314_14_main50_43_mono.wav
1920,20,main50,53,3.94,338.98,d1920_20_main50_53_mono.wav
0910,10,main50,43,6.57,565.68,d0910_10_main50_43_mono.wav
1112,11,main50,26,7.55,650.26,d1112_11_main50_26_mono.wav
0506,6,main50,57,5.51,474.29,d0506_6_main50_57_mono.wav
1718,18,main50,15,4.08,351.81,d1718_18_main50_15_mono.wav
1920,20,main50,67,4.99,429.67,d1920_20_main50_67_mono.wav
0102,1,main50,32,3.94,338.98,d0102_1_main50_32_mono.wav
1516,15,main50,60,7.2,620.11,d1516_15_main50_60_mono.wav
1314,14,main50,77,5.34,459.82,d1314_14_main50_77_mono.wav
0506,6,main50,63,4.04,347.59,d0506_6_main50_63_mono.wav
1718,18,main50,21,2.73,235.53,d1718_18_main50_21_mono.wav
0910,10,main50,77,6.68,575.84,d0910_10_main50_77_mono.wav
1112,11,main50,12,6.38,549.83,d1112_11_main50_12_mono.wav
0910,9,main50,10,5.85,503.92,d0910_9_main50_10_mono.wav
1516,16,main50,43,7.2,620.37,d1516_16_main50_43_mono.wav
0102,2,main50,11,7.14,614.6,d0102_2_main50_11_mono.wav
1112,11,main50,80,5.31,457.31,d1112_11_main50_80_mono.wav
1112,12,main50,31,6.71,578.08,d1112_12_main50_31_mono.wav
0506,5,main50,40,3.65,314.69,d0506_5_main50_40_mono.wav
0304,4,main50,21,3.69,317.44,d0304_4_main50_21_mono.wav
1718,17,main50,24,5.25,452.24,d1718_17_main50_24_mono.wav
0304,3,main50,42,5.18,446.47,d0304_3_main50_42_mono.wav
1718,18,main50,69,5.12,440.61,d1718_18_main50_69_mono.wav
1920,19,main50,12,6.13,528.04,d1920_19_main50_12_mono.wav
1112,12,main50,1,5.49,473.08,d1112_12_main50_1_mono.wav
1516,15,main50,28,6.61,569.81,d1516_15_main50_28_mono.wav
1112,11,main50,6,7.57,651.81,d1112_11_main50_6_mono.wav
0304,4,main50,69,6.7,577.13,d0304_4_main50_69_mono.wav
1112,12,main50,79,5.9,508.14,d1112_12_main50_79_mono.wav
0102,2,main50,59,7.22,621.58,d0102_2_main50_59_mono.wav
1314,13,main50,14,3.57,307.54,d1314_13_main50_14_mono.wav
1920,19,main50,80,5.24,451.37,d1920_19_main50_80_mono.wav
0910,9,main50,58,5.89,507.02,d0910_9_main50_58_mono.wav
0910,10,main50,49,6.05,520.97,d0910_10_main50_49_mono.wav
0304,3,main50,34,4.97,427.87,d0304_3_main50_34_mono.wav
1920,19,main50,64,4.01,345.01,d1920_19_main50_64_mono.wav
1314,14,main50,49,5.02,432.43,d1314_14_main50_49_mono.wav
1920,20,main50,59,6.46,556.2,d1920_20_main50_59_mono.wav
1314,13,main50,62,4.67,402.37,d1314_13_main50_62_mono.wav
0102,1,main50,44,9.55,822.35,d0102_1_main50_44_mono.wav
1920,20,main50,11,5.64,485.49,d1920_20_main50_11_mono.wav
1516,15,main50,16,6.2,534.15,d1516_15_main50_16_mono.wav
0506,6,main50,15,5.42,467.05,d0506_6_main50_15_mono.wav
1718,18,main50,57,4.46,384.62,d1718_18_main50_57_mono.wav
1112,11,main50,64,4.67,402.2,d1112_11_main50_64_mono.wav
1516,16,main50,35,5.7,491.26,d1516_16_main50_35_mono.wav
0910,9,main50,66,4.46,383.94,d0910_9_main50_66_mono.wav
0102,2,main50,67,5.25,452.59,d0102_2_main50_67_mono.wav
1718,17,main50,6,7.03,605.9,d1718_17_main50_6_mono.wav
1112,12,main50,47,4.87,419.17,d1112_12_main50_47_mono.wav
1718,17,main50,52,6.46,556.8,d1718_17_main50_52_mono.wav
0506,5,main50,36,8.42,725.62,d0506_5_main50_36_mono.wav
0304,4,main50,57,5.8,499.61,d0304_4_main50_57_mono.wav
0304,3,main75,55,5.25,452.5,d0304_3_main75_55_mono.wav
0910,10,main75,28,6.32,543.97,d0910_10_main75_28_mono.wav
1920,20,main75,38,5.82,500.99,d1920_20_main75_38_mono.wav
1314,14,main75,28,4.52,389.36,d1314_14_main75_28_mono.wav
1516,16,main75,54,5.32,458.1,d1516_16_main75_54_mono.wav
0304,4,main75,36,8.2,706.42,d0304_4_main75_36_mono.wav
0506,5,main75,57,4.77,410.98,d0506_5_main75_57_mono.wav
1718,17,main75,33,6.0,516.75,d1718_17_main75_33_mono.wav
1112,11,main75,7,6.4,551.12,d1112_11_main75_7_mono.wav
1112,12,main75,26,5.61,483.59,d1112_12_main75_26_mono.wav
1516,15,main75,77,6.25,538.54,d1516_15_main75_77_mono.wav
1314,14,main75,60,5.99,515.98,d1314_14_main75_60_mono.wav
1920,20,main75,70,4.82,414.86,d1920_20_main75_70_mono.wav
0102,1,main75,25,6.27,539.92,d0102_1_main75_25_mono.wav
0910,10,main75,60,7.72,664.82,d0910_10_main75_60_mono.wav
1718,18,main75,36,8.59,739.49,d1718_18_main75_36_mono.wav
0506,6,main75,74,4.92,423.9,d0506_6_main75_74_mono.wav
0102,2,main75,70,5.35,460.94,d0102_2_main75_70_mono.wav
1516,16,main75,22,4.45,383.59,d1516_16_main75_22_mono.wav
0910,9,main75,71,3.72,320.29,d0910_9_main75_71_mono.wav
1718,17,main75,45,5.1,439.41,d1718_17_main75_45_mono.wav
0304,4,main75,40,5.26,453.53,d0304_4_main75_40_mono.wav
0506,5,main75,21,3.89,335.01,d0506_5_main75_21_mono.wav
1112,12,main75,50,4.23,364.81,d1112_12_main75_50_mono.wav
1314,14,main75,16,4.62,398.23,d1314_14_main75_16_mono.wav
0102,1,main75,53,4.57,393.32,d0102_1_main75_53_mono.wav
1112,11,main75,73,5.43,467.83,d1112_11_main75_73_mono.wav
0910,10,main75,16,5.06,435.53,d0910_10_main75_16_mono.wav
1718,18,main75,40,3.93,338.8,d1718_18_main75_40_mono.wav
1112,12,main75,18,6.93,596.77,d1112_12_main75_18_mono.wav
1718,17,main75,7,5.88,506.68,d1718_17_main75_7_mono.wav
0506,5,main75,69,5.99,515.81,d0506_5_main75_69_mono.wav
0910,9,main75,39,5.08,437.68,d0910_9_main75_39_mono.wav
1314,13,main75,75,3.87,333.21,d1314_13_main75_75_mono.wav
0102,2,main75,38,8.98,773.86,d0102_2_main75_38_mono.wav
1920,19,main75,73,5.73,493.93,d1920_19_main75_73_mono.wav
0304,3,main75,23,7.63,657.58,d0304_3_main75_23_mono.wav
1516,15,main75,49,6.9,594.19,d1516_15_main75_49_mono.wav
0304,3,main75,17,6.77,582.99,d0304_3_main75_17_mono.wav
1920,19,main75,47,4.65,400.65,d1920_19_main75_47_mono.wav
1718,17,main75,39,5.78,498.06,d1718_17_main75_39_mono.wav
1314,13,main75,41,3.22,277.48,d1314_13_main75_41_mono.wav
0102,1,main75,67,4.94,425.2,d0102_1_main75_67_mono.wav
1920,20,main75,32,4.25,366.37,d1920_20_main75_32_mono.wav
1314,14,main75,22,3.2,276.1,d1314_14_main75_22_mono.wav
1516,15,main75,35,5.84,502.71,d1516_15_main75_35_mono.wav
1718,18,main75,74,5.12,440.87,d1718_18_main75_74_mono.wav
0506,6,main75,36,8.09,696.94,d0506_6_main75_36_mono.wav
1112,11,main75,47,8.53,735.1,d1112_11_main75_47_mono.wav
0910,10,main75,22,3.8,327.43,d0910_10_main75_22_mono.wav
1516,16,main75,16,6.43,554.22,d1516_16_main75_16_mono.wav
0910,9,main75,45,4.19,360.77,d0910_9_main75_45_mono.wav
0102,2,main75,44,9.73,838.29,d0102_2_main75_44_mono.wav
1112,12,main75,64,3.87,333.21,d1112_12_main75_64_mono.wav
1718,17,main75,71,5.42,466.71,d1718_17_main75_71_mono.wav
0304,4,main75,74,6.68,575.76,d0304_4_main75_74_mono.wav
0506,5,main75,15,4.42,380.84,d0506_5_main75_15_mono.wav
1920,20,main75,44,8.16,703.14,d1920_20_main75_44_mono.wav
0102,1,main75,11,5.89,507.02,d0102_1_main75_11_mono.wav
1112,12,main75,80,4.57,393.63,d1112_12_main75_80_mono.wav
1516,15,main75,43,7.62,656.2,d1516_15_main75_43_mono.wav
0102,2,main75,6,9.33,803.83,d0102_2_main75_6_mono.wav
1314,14,main75,54,4.19,360.77,d1314_14_main75_54_mono.wav
1920,19,main75,79,6.35,546.9,d1920_19_main75_79_mono.wav
0506,6,main75,40,4.0,344.83,d0506_6_main75_40_mono.wav
0910,10,main75,54,6.55,564.3,d0910_10_main75_54_mono.wav
1112,11,main75,31,9.0,774.89,d1112_11_main75_31_mono.wav
0304,3,main75,29,5.02,432.34,d0304_3_main75_29_mono.wav
0910,9,main75,33,7.68,661.72,d0910_9_main75_33_mono.wav
1516,16,main75,60,6.42,552.84,d1516_16_main75_60_mono.wav
0102,2,main75,32,5.05,435.36,d0102_2_main75_32_mono.wav
1112,12,main75,12,4.95,426.23,d1112_12_main75_12_mono.wav
